'fulfill via','vendor inco term','shipment mode','po sent to vendor date',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','line item insurance (usd)','sub classification'
'Direct Drop',FCA,Air,7/18/12,Kaletra,80/20mg/ml,'Oral solution',299.299299,2.41775,7.76715,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,1.602605,8.407667,Pediatric
'Direct Drop',CIP,Air,7/16/09,Generic,200mg,Tablet,59.059059,14.998435,4.828133,2.296305,0.209512,'Hetero Unit III Hyderabad IN',True,0.641509,7.306277,Adult
'Direct Drop',EXW,Air,9/3/09,Bioline,300mg,'Test kit',29.029029,32.256556,80.645291,17.835379,3.352189,'Standard Diagnostics Korea',True,7.258379,122.048041,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,59.059059,29.892032,21.859693,5.216848,0.502828,'Hetero Unit III Hyderabad IN',True,1.181542,27.849993,Adult
'Direct Drop',DDP,Ocean,6/17/10,Generic,10mg/ml,'Oral solution',239.239239,53.99211,11.923595,1.575459,0.041902,'Aurobindo Unit III India',True,1.519792,19.849671,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,25.664599,5.266912,1.463987,0.041902,'Aurobindo Unit III India',False,41.075215,6.507153,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,8.062929,9.240606,8.174549,1.550388,'Aurobindo Unit III India',False,3.997182,11.416058,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,250mg,'Delayed-release capsules',29.029029,11.082294,15.009433,9.660831,1.801802,'Aurobindo Unit III India',True,0.673001,19.121898,Adult
'Direct Drop',EXW,Air,3/29/10,Generic,600mg,Tablet,29.029029,77.797025,34.84725,3.195505,0.586633,'Mylan (formerly Matrix) Nashik',True,4.571041,58.011738,Adult
'Direct Drop',DDP,Truck,8/29/14,Generic,200mg,Tablet,59.059059,0.132258,0.273015,14.550697,1.382778,'Aurobindo Unit III India',False,1.519792,0.260753,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,3.666141,1.432714,2.786778,0.251414,'Strides Bangalore India.',True,0.116638,1.137714,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Capsule,89.089089,5.482276,4.718422,6.138343,0.377121,'Aurobindo Unit III India',False,21.23277,5.107389,Pediatric
'Direct Drop',EXW,Air,5/21/14,Generic,200mg,Tablet,59.059059,55.103404,12.915217,1.672067,0.167609,'Aurobindo Unit III India',True,4.085827,10.251101,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,6.811312,10.382597,10.87215,1.005657,'Mylan (formerly Matrix) Nashik',True,2.246447,13.228357,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,48.38564,88.205787,13.004964,1.215169,'Aurobindo Unit III India',False,1.519792,31.149964,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,194.744177,93.11268,3.411016,0.628536,'Cipla Kurkumbh India',False,25.322096,84.621532,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,28.167833,19.131718,4.845278,0.460926,'Mylan (formerly Matrix) Nashik',True,1.6236,17.387435,Adult
'Direct Drop',DDP,Truck,10/15/09,'Videx EC',250mg,'Delayed-release capsules - blister',29.029029,0.095162,0.223016,16.438275,3.100775,'BMS Meymac France',False,1.519792,0.337293,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,40.321098,35.912356,6.353854,0.586633,'Aurobindo Unit III India',True,2.991763,59.783821,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,0.48226,1.004034,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',False,1.474303,1.279117,Adult
'Direct Drop',EXW,Air,1/29/08,Stat-Pak,300mg,'Test kit',19.019019,11.774232,33.119509,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',True,2.441232,40.916191,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,5.609696,6.014612,7.646919,0.71234,'Mylan (formerly Matrix) Nashik',False,33.563732,6.511045,Adult
'Direct Drop',DDP,Truck,'N/A - From RDC',Zerit,20mg,Capsule,59.059059,0.004839,0.003481,3.849469,0.377121,'Bristol-Myers Squibb Anagni IT',False,1.519792,0.003892,Adult
'Direct Drop',DDP,Truck,6/5/09,Generic,10mg/ml,'Oral suspension',239.239239,0.046774,0.055141,8.12996,0.209512,'Aurobindo Unit III India',False,1.519792,0.083026,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,166.33602,188.342412,8.077941,1.508485,'Aurobindo Unit VII IN',False,43.042897,179.89243,Adult
'Direct Drop',DDP,Truck,5/11/15,Generic,250mg,'Delayed-release capsules',29.029029,0.006452,0.009254,8.189412,1.550388,'Aurobindo Unit III India',False,1.519792,0.007784,Adult
'Direct Drop',DDP,Air,'N/A - From RDC',Invirase,200mg,Capsule,269.269269,0.001613,0.019304,42.69344,0.87995,'Roche Basel',True,1.519792,0.029837,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,3.330656,1.180177,2.526679,0.251414,'Aurobindo Unit III India',True,0.526037,1.458142,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,23.353301,47.950481,14.647305,0.670438,'Aurobindo Unit III India',True,8.210144,38.060879,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,6.491956,4.917518,5.402634,0.502828,'Aurobindo Unit III India',True,0.478216,4.697449,Adult
'Direct Drop',EXW,Air,5/8/14,Generic,300/300mg,'Tablet - FDC',29.029029,52.837267,25.593791,3.455605,0.670438,'Aurobindo Unit VII IN',True,3.679927,20.315395,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,39.411417,9.278469,1.679498,0.167609,'Aurobindo Unit III India',True,2.73166,8.861715,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,144.337562,163.433782,8.077941,1.508485,'Mylan (formerly Matrix) Nashik',True,13.156759,156.101624,Adult
'Direct Drop',EXW,Air,2/5/10,Determine,300mg,'Test kit',99.099099,3.385495,28.225852,59.451265,3.352189,'Inverness Japan',True,1.168712,46.988755,'HIV test'
'Direct Drop',EXW,Air,8/22/12,Uni-Gold,300mg,'Test kit',19.019019,0.687099,2.295703,23.780506,6.704379,'Trinity Biotech Plc',True,0.173791,2.485587,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,100mg,'Chewable/dispersible tablet',59.059059,3.664528,2.95964,5.759341,0.544731,'Aurobindo Unit III India',True,3.206377,3.65703,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,9.20003,4.409113,3.418448,0.628536,'Aurobindo Unit III India',False,1.519792,7.340007,Adult
'Direct Drop',FCA,Air,7/30/13,Aluvia,200/50mg,Tablet,119.119119,11.396811,72.213648,45.197824,2.137021,'ABBVIE Ludwigshafen Germany',False,2.024835,68.973748,Adult
'Direct Drop',EXW,Air,10/23/09,Determine,300mg,'Test kit',99.099099,4.837112,40.322646,59.451265,3.352189,'Inverness Japan',True,1.057906,61.02402,'HIV test'
'Direct Drop',EXW,Air,2/20/15,Uni-Gold,300mg,'Test kit',19.019019,0.054839,0.188172,23.780506,6.704379,'Trinity Biotech Plc',True,0.222778,0.171241,'HIV test'
'Direct Drop',FCA,Air,5/1/13,Norvir,100mg,Tablet,59.059059,0.991939,0.708939,5.090515,0.460926,'ABBVIE Ludwigshafen Germany',True,0.101475,0.67718,Adult
'Direct Drop',DDP,Ocean,3/28/11,Generic,10mg/ml,'Oral solution',239.239239,16.062955,3.447183,1.53087,0.041902,'Cipla Goa India',True,4.280612,4.391291,Pediatric
'Direct Drop',EXW,Air,8/3/11,Bioline,300mg,'Test kit',99.099099,0.179033,1.411293,55.735561,3.142678,'Standard Diagnostics Korea',False,0.082813,1.798029,'HIV test'
'Direct Drop',EXW,Air,12/4/14,Stat-Pak,300mg,'Test kit',19.019019,9.998419,32.291719,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',True,2.715331,29.347053,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,96.363214,57.517663,4.258197,0.419024,'Strides Bangalore India.',False,19.78296,95.750891,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,59.059059,11.498424,6.516677,4.042686,0.377121,'Aurobindo Unit III India',False,1.432314,5.172253,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,4.837112,4.41533,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',False,0.356912,7.350385,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,1.127423,1.030244,6.509913,0.628536,'Hetero Unit III Hyderabad IN',False,0.804802,1.715003,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,3.246785,1.590359,3.492762,0.670438,'Aurobindo Unit VII IN',False,23.591189,1.519114,Adult
'Direct Drop',FCA,Air,11/10/10,Kaletra,80/20mg/ml,'Oral solution',299.299299,1.745167,6.579527,26.871972,0.502828,'ABBVIE (Abbott) Logis. UK',True,1.466139,10.95293,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30/6mg,'Chewable/dispersible tablet - FDC',59.059059,1.324198,0.2624,1.411968,0.125707,'Cipla Goa India',True,0.124803,0.250375,Pediatric
'Direct Drop',EXW,Air,11/24/10,Stat-Pak,300mg,'Test kit',19.019019,0.877422,2.838546,23.037365,6.494867,'Chembio Diagnostics Sys. Inc.',True,0.237941,3.616815,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,89.089089,0.153226,0.15,6.91121,0.419024,'Strides Bangalore India.',False,0.717323,0.142701,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,2.901622,0.759074,1.865283,0.167609,'Strides Bangalore India.',False,6.13049,0.821178,Adult
'Direct Drop',EXW,Air,5/13/15,Generic,200mg,Tablet,59.059059,4.030658,0.90726,1.605184,0.167609,'Hetero Unit III Hyderabad IN',True,1.519792,0.82507,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,50mg,Capsule,29.029029,2.364524,0.552098,1.664635,0.293317,'Aurobindo Unit III India',False,1.673754,0.703125,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,72.579266,81.502148,8.011058,1.508485,'Mylan (formerly Matrix) Nashik',True,5.928706,64.692726,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,161.28923,144.153458,6.376148,0.586633,'Cipla Goa India',True,45.479464,137.686743,Adult
'Direct Drop',FCA,Air,4/4/12,Norvir,100mg,Tablet,59.059059,1.006455,0.719297,5.090515,0.460926,'ABBVIE Ludwigshafen Germany',True,0.100309,0.778368,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,8.062929,3.864254,3.418448,0.628536,'Aurobindo Unit III India',True,0.49921,6.433208,Adult
'Direct Drop',EXW,Air,3/25/09,OraQuick,300mg,'Test kit',99.099099,0.030645,1.176077,260.099284,14.665829,'Pacific Biotech Thailand',True,0.055986,1.779867,'HIV test'
'Direct Drop',DDP,Truck,10/9/14,Generic,300mg,Tablet,59.059059,0.022581,0.048708,14.364912,1.340876,'Aurobindo Unit III India',False,1.519792,0.038918,Adult
'Direct Drop',DDP,Air,3/19/10,Generic,150mg,Tablet,59.059059,474.751531,127.095168,1.909872,0.167609,'Strides Bangalore India.',True,16.97082,211.579775,Adult
'Direct Drop',EXW,Air,6/2/14,Generic,20mg/ml,'Oral solution',239.239239,0.603228,0.430318,5.075652,0.125707,'Aurobindo Unit III India',True,0.349914,0.341184,Pediatric
'Direct Drop',DDP,Truck,8/13/13,Generic,20mg/ml,'Oral solution',239.239239,0.141936,0.404319,20.094528,0.460926,'Aurobindo Unit III India',False,1.519792,0.386589,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600mg,Tablet,29.029029,80.643809,100.89062,8.925121,1.676095,'Mylan (formerly Matrix) Nashik',True,4.527885,124.6426,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,41.91949,9.86891,1.679498,0.167609,'Aurobindo Unit III India',True,2.920614,9.426032,Adult
'Direct Drop',FCA,Air,12/4/13,Norvir,100mg,Tablet,59.059059,4.837112,3.452627,5.090515,0.460926,'ABBVIE Ludwigshafen Germany',True,0.449056,2.741151,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/30mg,'Tablet - FDC',59.059059,3.062913,1.085351,2.526679,0.251414,'Cipla Goa India',False,0.791972,1.80711,Adult
'Direct Drop',EXW,Air,11/19/07,Viread,300mg,Tablet,29.029029,1.611296,2.856187,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.088645,3.5286,Adult
'Direct Drop',DDP,Truck,10/9/14,Generic,300mg,Tablet,59.059059,0.022581,0.048708,14.364912,1.340876,'Aurobindo Unit III India',False,1.519792,0.038918,Adult
'Direct Drop',EXW,Air,8/23/13,Generic,150/300/200mg,'Tablet - FDC',59.059059,51.917909,43.969275,6.041735,0.586633,'Aurobindo Unit III India',True,4.773991,41.996824,Adult
'Direct Drop',EXW,Air,1/17/12,Determine,300mg,'Test kit',99.099099,3.437108,28.65596,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.186208,31.021841,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,112.901977,35.752746,2.259148,0.209512,'Aurobindo Unit III India',True,4.293442,44.169767,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,68.869577,96.849955,10.032401,0.921852,'Aurobindo Unit III India',False,5.939204,119.650669,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,3.851625,7.995456,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',True,0.323087,10.186237,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,71.184101,92.096368,9.229809,1.717997,'Aurobindo Unit III India',True,4.433408,113.777885,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Viread,300mg,Tablet,29.029029,0.861293,1.52806,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.038491,1.887541,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,59.059059,99.99871,119.375193,8.516394,0.796145,'Mylan (formerly Matrix) Nashik',True,7.925548,114.019179,Adult
'Direct Drop',CIP,Air,8/18/09,Generic,150mg,Tablet,59.059059,25.401695,6.85359,1.924735,0.167609,'Hetero Unit III Hyderabad IN',True,1.15005,10.371748,Adult
'Direct Drop',EXW,Air,8/30/11,Determine,300mg,'Test kit',99.099099,4.177433,33.824097,57.742041,3.268385,'Inverness Japan',True,1.159381,43.093025,'HIV test'
'Direct Drop',FCA,Air,7/18/12,Kaletra,80/20mg/ml,'Oral solution',299.299299,2.41775,7.76715,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,1.602605,8.407667,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150mg,Tablet,59.059059,0.1,0.025827,1.813264,0.167609,'Aurobindo Unit III India',False,0.12247,0.038918,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,1.735489,0.524749,2.155108,0.209512,'Aurobindo Unit III India',False,0.14813,0.793935,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,15mg,Capsule,59.059059,0.172581,0.027218,1.114711,0.083805,'Aurobindo Unit III India',False,0.232109,0.041513,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,0.914519,0.339732,2.645581,0.502828,'Strides Bangalore India.',False,6.878139,0.32432,Adult
'Direct Drop',EXW,Air,12/6/12,Determine,300mg,'Test kit',99.099099,3.59356,29.959726,59.451265,3.352189,'Alere Medical Co. Ltd.',False,1.144218,28.615388,'HIV test'
'Direct Drop',CIP,Air,9/27/10,Generic,600mg,Tablet,29.029029,2.250007,1.015573,3.2178,0.586633,'Hetero Unit III Hyderabad IN',True,1.519792,1.690355,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,71.663134,25.381224,2.526679,0.251414,'Hetero Unit III Hyderabad IN',True,2.919448,38.411144,Adult
'Direct Drop',EXW,Air,6/20/12,Determine,300mg,'Test kit - Ancillary',99.099099,0.27742,0.232527,5.945126,0.335219,'Alere Medical Co. Ltd.',True,0.234442,0.251672,'HIV test - Ancillary'
'Direct Drop',EXW,Air,6/2/14,Determine,300mg,'Test kit',99.099099,8.041961,74.570517,66.139532,3.729311,'Alere Medical Co. Ltd.',True,2.358419,59.190965,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Truvada,300/200mg,'Tablet - FDC',29.029029,0.079033,0.220514,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.005832,0.333401,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300mg,Tablet,59.059059,25.643631,67.986501,18.912934,1.759899,'Mylan (formerly Matrix) Nashik',True,1.901198,102.889819,Adult
'Direct Drop',FCA,Air,3/31/10,Aluvia,200/50mg,Tablet,119.119119,8.917771,76.372099,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',True,1.572279,127.138565,Adult
'Direct Drop',EXW,Air,11/7/12,Generic,600/300/300mg,'Tablet - FDC',29.029029,26.790409,32.06665,8.538688,1.59229,'Mylan (formerly Matrix) Nashik',False,2.28727,30.627468,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,16.127471,9.711037,4.295354,0.796145,'Aurobindo Unit III India',True,2.514714,14.696878,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300mg,'Tablet - FDC',29.029029,82.0422,112.38275,9.772302,1.843704,'Mylan (formerly Matrix) Nashik',True,5.539136,102.134803,Adult
'Direct Drop',EXW,Air,5/27/14,Generic,50mg,'Chewable/dispersible tablet',29.029029,0.385485,0.052419,0.966083,0.167609,'Aurobindo Unit III India',True,0.034991,0.041513,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,2.998397,3.881256,9.229809,1.717997,'Mylan (formerly Matrix) Nashik',False,2.93811,4.794744,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,29.029029,9.675838,13.387118,9.86891,1.843704,'Mylan (formerly Matrix) Nashik',False,3.072243,20.259612,Adult
'Direct Drop',EXW,Air,2/20/15,Determine,300mg,'Test kit - Ancillary',99.099099,0.159678,0.134409,5.945126,0.335219,'Alere Medical Co. Ltd.',False,1.519792,0.121944,'HIV test - Ancillary'
'Direct Drop',EXW,Air,7/31/08,Uni-Gold,300mg,'Test kit',19.019019,6.772602,22.580682,23.780506,6.704379,'Trinity Biotech Plc',True,1.648094,27.896695,'HIV test'
'Direct Drop',EXW,Air,8/7/13,Determine,300mg,'Test kit',99.099099,0.179033,0.0,0.0,0.0,'Alere Medical Co. Ltd.',False,0.053653,0.0,'HIV test'
'Direct Drop',EXW,Air,3/6/09,Generic,100mg,Capsule,99.099099,3.385495,1.764116,3.715704,0.209512,'Aurobindo Unit III India',True,0.218113,2.669801,Pediatric
'Direct Drop',EXW,Air,11/1/13,Determine,300mg,'Test kit',99.099099,9.648418,89.463686,66.139532,3.729311,'Alere Medical Co. Ltd.',True,2.82847,85.450493,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,200mg,Tablet,59.059059,9.717773,2.47034,1.813264,0.167609,'Mylan (formerly Matrix) Nashik',True,8.099338,2.673693,Adult
'Direct Drop',EXW,Air,11/28/13,Generic,150/300mg,'Tablet - FDC',59.059059,15.787148,11.101454,5.0162,0.460926,'Mylan (formerly Matrix) Nashik',True,1.848711,10.603961,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,12.901655,10.120984,5.59585,0.544731,'Hetero Unit III Hyderabad IN',True,0.527203,15.316977,Adult
'Direct Drop',EXW,Air,12/30/11,Generic,500/25mg,'Tablet - FDC',1000.0,0.014516,0.053175,23.520407,0.125707,'Micro Labs Hosur India',False,1.368163,0.05708,Malaria
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,161.28923,188.508369,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',False,81.77369,313.815766,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,172.579589,258.511842,10.686365,2.011314,'Mylan (formerly Matrix) Nashik',False,14.650891,279.8491,Adult
'Direct Drop',EXW,Air,'N/A - From RDC',Generic,30mg,Capsule,59.059059,15.032307,4.932997,2.340894,0.209512,'Aurobindo Unit III India',False,1.747236,31.149964,Adult
'Direct Drop',EXW,Air,7/1/08,Generic,300mg,Tablet,29.029029,8.127446,10.466146,9.18522,1.717997,'Mylan (formerly Matrix) Nashik',True,0.35108,12.929983,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Viread,300mg,Tablet,29.029029,6.450021,11.42475,12.633394,2.388435,'Gilead(Nycomed) Oranienburg DE',True,0.298593,31.149964,Adult
'Direct Drop',DDP,Ocean,12/14/10,Generic,300mg,Tablet,29.029029,46.622731,32.297019,4.941886,0.921852,'Aurobindo Unit III India',True,1.519792,41.147106,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,59.059059,1.611296,0.91398,4.042686,0.377121,'Aurobindo Unit III India',False,0.453722,0.725179,Adult
'Direct Drop',EXW,Air,7/20/11,Bioline,300mg,'Test kit',24.024024,0.159678,0.336022,14.862816,3.352189,'Standard Diagnostics Korea',True,0.039657,0.428102,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,4.837112,1.018147,1.501144,0.041902,'Aurobindo Unit III India',True,1.387991,1.297279,Pediatric
