'project code','pq #',country,'managed by','fulfill via','vendor inco term','shipment mode','pq first sent to client date','po sent to vendor date','scheduled delivery date','delivered to client date','delivery recorded date','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
104-CI-T30,FPQ-3967,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,8/21/09,9/14/09,10-Nov-09,10-Nov-09,10-Nov-09,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,2.354846,5.645674,17.092239,3.226482,'Aurobindo Unit III India',True,0.179622,10.306869,8.543882,Adult
114-UG-T30,FPQ-12290,Uganda,'PMO - US','Direct Drop',CIP,Air,5/17/13,7/3/13,20-Nov-13,20-Nov-13,21-Nov-13,Darunavir,Prezista,300mg,Tablet,119.119119,1.354843,9.410398,49.493178,2.30463,'Aspen-OSD Port Elizabeth SA',True,0.197118,1.238657,8.988849,Adult
114-UG-T30,FPQ-15303,Uganda,'PMO - US','Direct Drop',EXW,Air,11/11/14,11/25/14,8-Apr-15,8-Apr-15,8-Apr-15,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,2.514524,2.107261,5.974852,0.544731,'Aurobindo Unit III India',True,0.193619,5.13802,1.914784,Pediatric
104-CI-T30,FPQ-8210,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,8/11/11,10/5/11,17-Feb-12,17-Feb-12,17-Feb-12,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.427434,36.908662,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.53029,94.090072,47.022484,'HIV test'
161-ZA-T30,FPQ-7175,'South Africa','PMO - US','Direct Drop',DDP,Ocean,3/10/11,3/28/11,6-Sep-11,6-Sep-11,6-Sep-11,Lamivudine,Generic,150mg,Tablet,59.059059,830.646228,210.257396,1.805832,0.167609,'Strides Bangalore India.',True,1.519792,23.33324,267.873915,Adult
108-VN-T30,FPQ-10811,Vietnam,'PMO - US','Direct Drop',EXW,Air,10/15/12,11/7/12,2-Apr-13,2-Apr-13,2-Apr-13,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,39.316256,28.669233,5.201986,0.502828,'Hetero Unit III Hyderabad IN',False,2.598693,12.305541,27.382972,Adult
104-CI-T30,FPQ-7325,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,3/9/11,5/5/11,8-Sep-11,8-Sep-11,8-Sep-11,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.795164,6.639796,59.451265,3.352189,'Inverness Japan',True,0.279931,26.516054,8.459559,'HIV test'
116-ZA-T30,FPQ-14942,'South Africa','PMO - US','Direct Drop',DDP,Truck,9/11/14,5/11/15,12-May-15,12-May-15,12-May-15,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.016129,0.040346,16.222764,3.058873,'Aurobindo Unit III India',False,1.519792,23.33324,0.032432,Adult
116-ZA-T30,FPQ-15269,'South Africa','PMO - US','Direct Drop',DDP,Truck,10/29/14,12/10/14,10-Dec-14,10-Dec-14,10-Dec-14,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,0.001613,0.001737,3.842038,0.377121,'ABBVIE Ludwigshafen Germany',False,1.519792,23.33324,0.001297,Pediatric
107-RW-T30,FPQ-8741,Rwanda,'PMO - US','Direct Drop',CIP,Air,11/30/11,3/9/12,15-Jun-12,15-Jun-12,15-Jun-12,Lamivudine/Stavudine,Generic,60/12mg,'Chewable/dispersible tablet - FDC',59.059059,1.082262,0.414356,2.727327,0.251414,'Cipla Goa India',True,0.057153,0.763708,0.448859,Pediatric
108-VN-T30,FPQ-7565,Vietnam,'PMO - US','Direct Drop',EXW,Air,4/21/11,4/29/11,10-Jun-11,10-Jun-11,10-Jun-11,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,7.256475,4.87652,4.793258,0.921852,'Cipla Goa India',True,0.373241,16.881024,6.212671,Adult
161-ZA-T30,FPQ-5303,'South Africa','PMO - US','Direct Drop',DDP,Air,3/18/10,3/19/10,11-Jun-10,11-Jun-10,11-Jun-10,Lamivudine,Generic,150mg,Tablet,59.059059,84.480918,22.264631,1.880146,0.167609,'Aurobindo Unit III India',True,2.929945,14.210375,37.064568,Adult
108-VN-T30,FPQ-5094,Vietnam,'PMO - US','Direct Drop',EXW,Air,3/15/10,3/24/10,21-Jul-10,21-Jul-10,21-Jul-10,Efavirenz,Generic,600mg,Tablet,29.029029,102.290653,45.818337,3.195505,0.586633,'Mylan (formerly Matrix) Nashik',True,5.949701,45.711093,76.274836,Adult
102-SD-T30,FPQ-6171,Sudan,'PMO - US','Direct Drop',EXW,Air,8/5/10,8/19/10,1-Nov-10,1-Nov-10,1-Nov-10,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,0.037097,0.080645,14.862816,3.352189,'Standard Diagnostics Korea',True,0.087478,5.312574,0.13362,'HIV test'
116-ZA-T30,FPQ-4054,'South Africa','PMO - US','Direct Drop',DDP,Truck,7/29/09,8/7/09,24-Aug-09,24-Aug-09,24-Aug-09,Lamivudine,Epivir,10mg/ml,'Oral solution',239.239239,0.48226,0.34279,5.053358,0.125707,'GSK Mississauga (Canada)',True,1.519792,23.33324,0.518912,Pediatric
133-NG-T30,FPQ-8117,Nigeria,'PMO - US','Direct Drop',EXW,Air,7/28/11,8/12/11,19-Oct-11,19-Oct-11,19-Oct-11,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,2.982268,9.013791,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',True,0.690497,10.188176,11.483517,'HIV test'
116-ZA-T30,FPQ-12522,'South Africa','PMO - US','Direct Drop',DDP,Truck,7/11/13,8/13/13,7-Feb-14,7-Feb-14,7-Feb-14,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.303227,1.039876,24.337862,2.30463,'Hetero Unit III Hyderabad IN',False,1.519792,23.33324,0.993716,Adult
116-ZA-T30,FPQ-12522,'South Africa','PMO - US','Direct Drop',DDP,Truck,7/11/13,8/29/14,29-Aug-14,29-Aug-14,29-Aug-14,Nevirapine,Generic,200mg,Tablet,59.059059,0.140323,0.289461,14.550697,1.382778,'Aurobindo Unit III India',False,1.519792,23.33324,0.276321,Adult
114-UG-T30,FPQ-8498,Uganda,'PMO - US','Direct Drop',DDP,Air,10/18/11,10/31/11,6-Jan-12,6-Jan-12,6-Jan-12,Etravirine,Intelence,100mg,Tablet,119.119119,0.132258,1.144459,60.989566,2.849361,'Janssen-Cilag Latina IT',True,0.018662,1.292066,1.458142,Adult
109-TZ-T30,FPQ-10619,Tanzania,'PMO - US','Direct Drop',EXW,Air,9/13/12,10/4/12,31-Dec-12,31-Dec-12,31-Dec-12,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.650012,30.430157,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.143052,64.345011,32.941814,'HIV test'
108-VN-T30,FPQ-13034,Vietnam,'PMO - US','Direct Drop',EXW,Air,10/4/13,10/7/13,6-Jun-14,6-Jun-14,9-Jun-14,Nevirapine,Generic,200mg,Tablet,59.059059,20.864583,4.999185,1.709224,0.167609,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,1.020582,7.530266,4.775285,Adult
104-CI-T30,FPQ-4486,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,11/5/09,11/6/09,2-Mar-10,2-Mar-10,2-Mar-10,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,4.916145,13.831172,20.064802,5.65682,'Chembio Diagnostics Sys. Inc.',True,1.054407,24.882406,23.025411,'HIV test'
108-VN-T30,FPQ-10286,Vietnam,'PMO - US','Direct Drop',EXW,Air,7/25/12,8/15/12,4-Feb-13,4-Feb-13,4-Feb-13,Efavirenz,Generic,200mg,Capsule,89.089089,0.479034,0.221297,3.284682,0.209512,'Micro labs Verna Goa India',False,0.082813,3.415438,0.239997,Pediatric
111-MZ-T30,FPQ-10369,Mozambique,'PMO - US','Direct Drop',EXW,Air,7/23/12,8/22/12,18-Oct-12,18-Oct-12,18-Oct-12,'Chase Buffer Determine 100 Tests 2.5ml x 1 Vial',Determine,300mg,'Test kit - Ancillary',0,0.345162,0.180612,3.715704,20.951184,'Alere Medical Co. Ltd.',True,0.047822,3.453346,0.195889,'HIV test - Ancillary'
108-VN-T30,FPQ-5899,Vietnam,'PMO - US','Direct Drop',EXW,Air,6/23/10,7/1/10,25-Oct-10,25-Oct-10,25-Oct-10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,38.708189,44.35491,8.174549,0.754243,'Strides Bangalore India.',True,3.229704,36.40891,73.838546,Adult
114-UG-T30,FPQ-15314,Uganda,'PMO - US','Direct Drop',EXW,Air,11/11/14,12/4/14,5-May-15,5-May-15,5-May-15,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,9.866161,82.231315,59.451265,3.352189,'Alere Medical Co. Ltd.',True,2.889122,68.270785,74.732371,'HIV test'
104-CI-T30,FPQ-14253,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,5/14/14,7/9/14,20-Feb-15,20-Feb-15,23-Feb-15,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,2.256459,4.821916,15.234387,3.435994,'Standard Diagnostics Korea',True,0.509708,18.671273,3.826974,'HIV test'
113-ZW-T30,FPQ-13669,Zimbabwe,'PMO - US','Direct Drop',EXW,Air,2/3/14,2/12/14,18-Jun-14,18-Jun-14,25-Jun-14,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,14.171013,118.105029,59.451265,3.352189,'Alere Medical Co. Ltd.',True,4.160475,178.599801,93.746595,'HIV test'
133-NG-T30,FPQ-12812,Nigeria,'PMO - US','Direct Drop',EXW,Air,8/13/13,11/1/13,6-Feb-14,6-Feb-14,7-Feb-14,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,5.622599,18.747342,23.780506,6.704379,'Chembio Diagnostics Sys. Inc.',True,1.460307,20.194892,17.906347,'HIV test'
108-VN-T30,FPQ-12539,Vietnam,'PMO - US','Direct Drop',EXW,Air,7/11/13,7/25/13,8-Jan-14,8-Jan-14,8-Jan-14,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,20.471034,7.570602,2.63815,0.502828,'Hetero Unit III Hyderabad IN',True,1.13722,7.071095,7.231035,Adult
161-ZA-T30,FPQ-5648,'South Africa','PMO - US','Direct Drop',DDP,Air,6/2/10,6/16/10,13-Oct-10,13-Oct-10,13-Oct-10,Abacavir,Generic,300mg,Tablet,59.059059,16.127471,29.032305,12.841473,1.215169,'Cipla Patalganga India',True,1.267854,8.736505,48.331439,Adult
119-NA-T30,FPQ-7007,Namibia,'PMO - US','Direct Drop',EXW,Air,1/13/11,2/2/11,22-Mar-11,22-Mar-11,22-Mar-11,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,0.240323,1.958168,57.742041,3.268385,'Inverness Japan',True,0.039657,3.268055,2.494668,'HIV test'
109-TZ-T30,FPQ-10619,Tanzania,'PMO - US','Direct Drop',EXW,Air,9/13/12,10/4/12,31-Dec-12,31-Dec-12,31-Dec-12,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,3.791948,31.612954,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.185041,65.685514,34.222229,'HIV test'
161-ZA-T30,FPQ-5303,'South Africa','PMO - US','Direct Drop',DDP,Air,3/18/10,3/19/10,1-Jun-10,1-Jun-10,1-Jun-10,Efavirenz,Generic,600mg,Tablet,29.029029,54.908242,26.711313,3.470468,0.670438,'Aurobindo Unit III India',True,3.373169,21.077122,44.466844,Adult
103-AO-T30,FPQ-11252,Angola,'PMO - US','Direct Drop',EXW,Air,12/12/12,1/11/13,12-Mar-13,12-Mar-13,12-Mar-13,Efavirenz,Generic,50mg,Capsule,29.029029,0.579034,0.135484,1.664635,0.293317,'Aurobindo Unit III India',True,0.024494,2.898025,0.129728,Pediatric
105-GY-T30,FPQ-7619,Guyana,'PMO - US','Direct Drop',FCA,Air,5/30/11,6/15/11,5-Aug-11,5-Aug-11,5-Aug-11,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,2.133878,18.28511,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',True,0.389571,7.494568,23.295245,Adult
111-MZ-T30,FPQ-8116,Mozambique,'PMO - US','Direct Drop',EXW,Air,8/4/11,8/24/11,12-Dec-11,12-Dec-11,12-Dec-11,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,12.235523,99.044162,57.742041,3.268385,'Inverness Japan',True,1.523291,91.599778,126.185065,'HIV test'
114-UG-T30,FPQ-15303,Uganda,'PMO - US','Direct Drop',EXW,Air,11/11/14,11/25/14,15-Jun-15,15-Jun-15,15-Jun-15,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,29.029029,14.893596,27.928472,13.376535,2.514142,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,1.396156,18.554582,25.38127,Adult
116-ZA-T30,FPQ-14942,'South Africa','PMO - US','Direct Drop',DDP,Truck,9/11/14,8/24/15,24-Aug-15,24-Aug-15,24-Aug-15,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,0.046774,0.074861,11.035641,2.095118,'Mylan (formerly Matrix) Nashik',False,1.519792,23.33324,0.059675,Adult
116-ZA-T30,FPQ-11828,'South Africa','South Africa Field Office','Direct Drop',DDP,Truck,3/18/13,'N/A - From RDC',16-Apr-13,16-Apr-13,16-Apr-13,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,0.832261,0.472571,4.042686,0.083805,'Cipla Goa India',False,1.519792,23.33324,0.451453,Pediatric
116-ZA-T30,FPQ-11828,'South Africa','South Africa Field Office','Direct Drop',DDP,Truck,3/18/13,'N/A - From RDC',16-Apr-13,16-Apr-13,16-Apr-13,Nevirapine,Viramune,200mg,Tablet,59.059059,0.361291,0.69856,13.733242,1.298973,'Boehringer Ing. Koropi GR',False,1.519792,23.33324,0.666802,Adult
106-HT-T30,FPQ-13797,Haiti,'PMO - US','Direct Drop',EXW,Air,3/20/14,5/5/14,29-Oct-14,29-Oct-14,12-Nov-14,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,47.796928,32.911234,4.912161,0.460926,'Hetero Unit III Hyderabad IN',True,3.041917,75.558622,26.123314,Adult
114-UG-T30,FPQ-14407,Uganda,'PMO - US','Direct Drop',FCA,Air,6/11/14,6/23/14,14-Nov-14,14-Nov-14,16-Nov-14,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.12742,0.414248,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,0.158628,7.171077,0.328212,Pediatric
105-SS-T30,FPQ-15569,'South Sudan','PMO - US','Direct Drop',EXW,Air,12/29/14,2/20/15,8-May-15,8-May-15,11-May-15,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.014516,0.053764,23.780506,6.704379,'Trinity Biotech Plc',False,0.222778,9.652361,0.049297,'HIV test'
116-ZA-T30,FPQ-12522,'South Africa','PMO - US','Direct Drop',DDP,Truck,7/11/13,8/27/14,27-Aug-14,27-Aug-14,27-Aug-14,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.016129,0.062325,25.058708,4.693065,'Aurobindo Unit III India',False,1.519792,23.33324,0.059675,Adult
102-SD-T30,FPQ-7103,Sudan,'PMO - US','Direct Drop',FCA,Air,2/5/11,3/2/11,29-Apr-11,29-Apr-11,29-Apr-11,'HIV Capillary Tubes for Determine EDTA 50uL100 Pcs',Determine,300mg,'Test kit - Ancillary',99.099099,0.03871,0.033602,5.945126,0.335219,'Inverness Japan',True,0.002333,4.146245,0.04281,'HIV test - Ancillary'
108-VN-T30,FPQ-7565,Vietnam,'PMO - US','Direct Drop',EXW,Air,4/21/11,5/2/11,26-Jul-11,26-Jul-11,26-Jul-11,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,17.74038,9.887449,3.975803,0.377121,'Strides Bangalore India.',True,4.4649,52.091256,12.596582,Adult
103-ZW-T30,FPQ-15398,Zimbabwe,'PMO - US','Direct Drop',EXW,Air,11/14/14,11/17/14,3-Feb-15,3-Feb-15,3-Feb-15,Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,1.311295,0.000002,0,0,'Mylan (formerly Matrix) Nashik',True,0.069983,4.6407,0,Pediatric
105-GY-T30,FPQ-11562,Guyana,'PMO - US','Direct Drop',EXW,Air,2/7/13,3/6/13,18-Apr-13,18-Apr-13,18-Apr-13,Zidovudine,Generic,100mg,Capsule,99.099099,0.350001,0.168481,3.418448,0.209512,'Aurobindo Unit III India',False,0.038491,3.045236,0.160863,Pediatric
104-CI-T30,FPQ-8366,'Cote d Ivoire','PMO - US','Direct Drop',FCA,Ocean,9/5/11,10/11/11,23-Mar-12,23-Mar-12,23-Mar-12,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,2.535492,8.145151,22.9036,1.089462,'ABBVIE Ludwigshafen Germany',True,0.458387,139.091694,10.376937,Adult
116-ZA-T30,FPQ-13214,'South Africa','PMO - US','Direct Drop',DDP,Truck,11/14/13,12/2/13,13-Jan-14,13-Jan-14,13-Jan-14,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,0.040323,0.130699,22.234773,4.190237,'Aurobindo Unit III India',False,1.519792,23.33324,0.103782,Adult
161-ZA-T30,FPQ-5303,'South Africa','PMO - US','Direct Drop',DDP,Air,3/18/10,3/19/10,9-Jun-10,10-Jun-10,10-Jun-10,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,19.32103,6.340232,2.340894,0.041902,'Aurobindo Unit III India',True,5.389839,16.439322,10.554665,Pediatric
106-HT-T30,FPQ-9636,Haiti,'PMO - US','Direct Drop',EXW,Ocean,5/14/12,7/3/12,20-Dec-12,20-Dec-12,20-Dec-12,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,60.772777,48.429514,5.685027,0.544731,'Aurobindo Unit III India',False,7.503318,26.677144,52.42695,Adult
113-ZW-T30,FPQ-13669,Zimbabwe,'PMO - US','Direct Drop',EXW,Air,2/3/14,2/12/14,18-Jun-14,18-Jun-14,25-Jun-14,'Chase Buffer Determine 100 Tests 2.5ml x 1 Vial',Determine,300mg,'Test kit - Ancillary',0,6.351633,3.308977,3.715704,20.951184,'Alere Medical Co. Ltd.',False,4.160475,178.599801,2.626991,'HIV test - Ancillary'
110-ZM-T30,FPQ-11390,Zambia,'PMO - US','Direct Drop',EXW,Air,1/8/13,1/23/13,5-Jun-13,5-Jun-13,5-Jun-13,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,4.203239,35.040379,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.25969,67.66026,33.46851,'HIV test'
114-UG-T30,FPQ-12777,Uganda,'PMO - US','Direct Drop',EXW,Air,8/5/13,10/28/13,12-Dec-13,12-Dec-13,13-Dec-13,Nevirapine,Generic,10mg/ml,'Oral suspension',99.099099,1.127423,0.15289,0.966083,0.041902,'Aurobindo Unit III India',True,1.519792,23.33324,0.146593,Pediatric
106-HT-T30,FPQ-12590,Haiti,'PMO - US','Direct Drop',EXW,Air,8/21/13,10/25/13,24-Jan-14,24-Jan-14,29-Jan-14,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,29.029029,8.062929,16.801102,14.862816,2.807459,'Mylan (formerly Matrix) Nashik',True,1.386825,25.189568,16.047346,Adult
104-CI-T30,FPQ-12622,'Cote d Ivoire','PMO - US','Direct Drop',EXW,Air,7/16/13,8/15/13,8-Jul-14,8-Jul-14,10-Jul-14,'HIV 1/2 Bioline 3.0 Kit Lancets Capillary pipets Alcohol swabs included',Bioline,300mg,'Test kit',24.024024,2.256459,4.821916,15.234387,3.435994,'Standard Diagnostics Korea',True,0.545866,18.546779,4.605342,'HIV test'
114-UG-T30,FPQ-4085,Uganda,'PMO - US','Direct Drop',FCA,Air,8/25/09,9/10/09,20-Oct-09,20-Oct-09,20-Oct-09,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.191936,0.729033,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',True,0.04199,3.538517,1.102687,Adult
103-ZW-T30,FPQ-16527,Zimbabwe,'PMO - US','Direct Drop',FCA,Air,7/1/15,7/10/15,20-Aug-15,20-Aug-15,21-Aug-15,Lopinavir/Ritonavir,Kaletra,80/20mg/ml,'Oral solution',299.299299,7.251636,23.285915,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,4.628193,23.33324,21.162518,Pediatric
900-SZ-T30,FPQ-8386,Swaziland,'PMO - US','Direct Drop',EXW,Ocean,9/14/11,9/22/11,19-Mar-12,19-Mar-12,19-Mar-12,Lamivudine/Zidovudine+Efavirenz,Generic,150/300mg+600mg,'Tablet - FDC + co-blister',89.089089,75.571212,107.061329,10.106715,0.628536,'Aurobindo Unit III India',True,8.995118,46.574576,136.399842,Adult
116-ZA-T30,FPQ-11828,'South Africa','South Africa Field Office','Direct Drop',DDP,Truck,3/18/13,'N/A - From RDC',16-Apr-13,16-Apr-13,16-Apr-13,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,11.67907,25.016986,15.278975,2.891263,'Aurobindo Unit III India',False,1.519792,23.33324,23.894588,Adult
102-BW-T30,FPQ-6645,Botswana,'PMO - US','Direct Drop',EXW,Air,11/11/10,12/2/10,2-Mar-11,2-Mar-11,2-Mar-11,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.014516,0.134409,59.451265,3.352189,'Inverness Japan',True,0.005832,2.647587,0.171241,'HIV test'
107-RW-T30,FPQ-10092,Rwanda,'PMO - US','Direct Drop',EXW,Air,6/4/12,6/12/12,4-Aug-12,4-Aug-12,4-Aug-12,Nevirapine,Generic,200mg,Tablet,59.059059,59.901806,14.601435,1.738949,0.167609,'Hetero Unit III Hyderabad IN',False,10.633881,340.968184,15.806052,Adult
109-TZ-T30,FPQ-4157,Tanzania,'PMO - US','Direct Drop',EXW,Air,8/27/09,9/3/09,18-Jan-10,18-Jan-10,18-Jan-10,'HIV 1/2 Determine HIV Kit without Lancets',Determine,300mg,'Test kit',99.099099,3.262914,23.803802,52.019857,2.933166,'Inverness Japan',True,0.537701,23.899159,36.02415,'HIV test'
151-NG-T30,FPQ-11880,Nigeria,'PMO - US','Direct Drop',FCA,Air,3/20/13,4/19/13,23-Jul-13,23-Jul-13,23-Jul-13,Lopinavir/Ritonavir,Generic,100/25mg,Tablet,59.059059,8.643576,5.349202,4.414256,0.419024,'ABBVIE Ludwigshafen Germany',True,0.721989,19.006433,5.108686,Pediatric
161-ZA-T30,FPQ-5648,'South Africa','PMO - US','Direct Drop',DDP,Ocean,6/2/10,6/17/10,4-Feb-11,4-Feb-11,4-Feb-11,Efavirenz,Generic,50mg,Capsule,29.029029,161.28923,39.482591,1.746381,0.335219,'Aurobindo Unit III India',True,6.571381,61.51852,65.727955,Pediatric
161-ZA-T30,FPQ-6262,'South Africa','PMO - US','Direct Drop',DDP,Ocean,8/31/10,9/21/10,5-Apr-11,30-May-11,30-May-11,Nevirapine,Generic,200mg,Tablet,59.059059,61.934071,18.000029,2.073363,0.209512,'Cipla Goa India',True,1.519792,23.33324,29.965856,Adult
106-HT-T30,FPQ-10785,Haiti,'PMO - US','Direct Drop',DDP,Truck,10/11/12,10/16/12,30-Oct-12,30-Oct-12,30-Oct-12,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,1.611296,22.345466,98.837728,5.573015,'Alere Medical Co. Ltd.',True,1.519792,23.33324,21.34284,'HIV test'
105-GY-T30,FPQ-14694,Guyana,'PMO - US','Direct Drop',EXW,Air,7/28/14,8/14/14,24-Sep-14,24-Sep-14,8-Oct-14,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.974197,10.164667,74.314081,4.190237,'Alere Medical Co. Ltd.',True,1.519792,23.33324,8.06778,'HIV test'
103-ZW-T30,FPQ-11488,Zimbabwe,'PMO - US','Direct Drop',FCA,Air,1/17/13,2/1/13,8-Jul-13,8-Jul-13,8-Jul-13,Didanosine,Videx,25mg,'Chewable/dispersible tablet',59.059059,1.132262,0.826782,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',True,0.188953,8.162541,0.790043,Pediatric
161-ZA-T30,FPQ-5303,'South Africa','PMO - US','Direct Drop',DDP,Air,3/18/10,3/19/10,13-Oct-10,1-Dec-10,1-Dec-10,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,87.493831,71.272215,5.811361,1.089462,'Cipla Goa India',True,4.348262,12.585359,118.649169,Adult
102-GY-T30,FPQ-8053,Guyana,'PMO - US','Direct Drop',EXW,Air,7/13/11,7/20/11,8-Aug-11,8-Aug-11,8-Aug-11,'HIV 1/2 Stat-Pak HIV Kit',Stat-Pak,300mg,'Test kit',19.019019,0.022581,0.073085,21.551083,6.075843,'Chembio Diagnostics Sys. Inc.',True,0.006998,1.121758,0.093404,'HIV test'
101-CD-T30,FPQ-16001,'Congo DRC','PMO - US','Direct Drop',EXW,Air,3/10/15,3/17/15,23-Jul-15,23-Jul-15,29-Jul-15,'HIV 1/2 Determine Complete HIV Kit',Determine,300mg,'Test kit',99.099099,0.420969,3.521511,59.451265,3.352189,'Alere Medical Co. Ltd.',False,1.519792,23.33324,3.200388,'HIV test'
116-ZA-T30,FPQ-14942,'South Africa','PMO - US','Direct Drop',DDP,Truck,9/11/14,11/28/14,28-Nov-14,28-Nov-14,28-Nov-14,Etravirine,Intelence,100mg,Tablet,119.119119,0.051613,0.141897,19.016973,0.87995,'Janssen-Cilag Latina IT',False,1.519792,23.33324,0.112863,Adult
116-ZA-T30,FPQ-14942,'South Africa','PMO - US','Direct Drop',DDP,Truck,9/11/14,10/9/14,24-Jul-15,24-Jul-15,24-Jul-15,Didanosine,Generic,400mg,'Delayed-release capsules',29.029029,0.01129,0.020528,11.34776,2.137021,'Aurobindo Unit III India',False,1.519792,23.33324,0.016865,Adult
116-ZA-T30,FPQ-7176,'South Africa','PMO - US','Direct Drop',DDP,Ocean,3/10/11,4/1/11,14-Sep-11,14-Sep-11,14-Sep-11,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.262904,0.232003,6.257246,0.586633,'Aurobindo Unit III India',True,1.519792,23.33324,0.29578,Adult
108-VN-T30,FPQ-10811,Vietnam,'PMO - US','Direct Drop',FCA,Air,10/15/12,11/7/12,3-Apr-13,3-Apr-13,3-Apr-13,Ritonavir,Norvir,100mg,Tablet,29.029029,0.300001,0.730784,17.285455,3.268385,'ABBVIE Ludwigshafen Germany',True,0.018662,3.307757,0.697936,Adult
